title,source_country,date,url
Eski Filistin Başbakanı Iştiyye : Filistin meşruiyetine alternatif siyasi ve güvenlik vesayetine karşıyız,Turkey,20260202T204500Z,http://www.haberler.com/guncel/filistin-in-ulusal-guvenligi-icin-tehlikeli-donusum-uyarisi-19530383-haberi/
Eski Filistin Başbakanı Iştiyye : Filistin meşruiyetine alternatif siyasi ve güvenlik vesayetine karşıyız,Turkey,20260202T204500Z,https://www.haberler.com/guncel/filistin-in-ulusal-guvenligi-icin-tehlikeli-donusum-uyarisi-19530383-haberi/
納坦雅胡不開心 ! 8國聯合聲明＋英國也表態 川普說話了 ..... | 國際,Taiwan,20260210T033000Z,https://newtalk.tw/news/view/2026-02-10/1019513
رئيس الهيئة الدولية لدعم فلسطين : إسرائيل تمضي بخطوات متسارعة لضم الضفة الغربية,Egypt,20260210T233000Z,https://www.dostor.org/5415755
İsrail ordusu Batı Şeriada düzenlediği baskınlarda 4 kişiyi gözaltına aldı,Turkey,20260211T074500Z,https://www.ensonhaber.com/gundem/israil-ordusu-bati-seriada-duzenledigi-baskinlarda-4-kisiyi-gozaltina-aldi
HRW : Bunun adı soykırım - Naaşlar param parça,Turkey,20260206T100000Z,https://www.yeniasya.com.tr/dunya/hrw-bunun-adi-soykirim-naaslar-param-parca_619142
رئيس وزراء فلسطين يؤكد لـ جوتيريش أهمية تطبيق القرارات الدولية,Egypt,20260214T183000Z,https://www.shorouknews.com/news/view.aspx?cdate=14022026&id=5dfa550f-ad38-479c-965d-0f82407a2a57
İsrail ordusunun Batı Şeriada ateş açarak ağır yaraladığı Filistinli öldü,Turkey,20260203T001500Z,https://www.haberler.com/guncel/kalkilya-da-israil-askerlerinin-atesinde-filistinli-genc-hayatini-kaybetti-19530685-haberi/
"Filistin Devlet Başkanı Abbas , Osloda Norveç Başbakanı Store ile görüştü",Turkey,20260211T143000Z,http://www.haberler.com/guncel/filistin-devlet-baskani-abbas-norvec-basbakani-ile-gorustu-19558388-haberi/
"Filistin Devlet Başkanı Abbas , Osloda Norveç Başbakanı Store ile görüştü",Turkey,20260211T143000Z,https://www.haberler.com/guncel/filistin-devlet-baskani-abbas-norvec-basbakani-ile-gorustu-19558388-haberi/
"İsrail , Batı Şeriada düzenlediği baskınlarda bir kadını yaraladı , dört kişiyi gözaltına aldı",Turkey,20260211T043000Z,https://www.evrensel.net/haber/5970067/israil-bati-seriada-duzenledigi-baskinlarda-bir-kadini-yaraladi-dort-kisiyi-gozaltina-aldi
"Filistin Başbakanı :  İsrail , ilhak planlarını ikiye katlamayı hedefliyor  ",Turkey,20260209T220000Z,https://dogruhaber.com.tr/filistin-basbakani-israil-ilhak-planlarini-ikiye-katlamayi-hedefliyor
İsrail askerleri Batı Şeriada Filistinli bir genci göğsünden vurarak öldürdü,Turkey,20260216T190000Z,http://www.haberler.com/guncel/israil-askerleri-bati-seria-da-bir-filistinli-genci-vurdu-19573885-haberi/
هل ستقام الدولة الفلسطينية .. في غزة فقط,Jordan,20260216T224500Z,https://www.khaberni.com/news/783362-%D9%87%D9%84-%D8%B3%D8%AA%D9%82%D8%A7%D9%85-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A9-%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A9--%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9-%D9%81%D9%82%D8%B7
مباشر - مقتل ستة فلسطينيين في غارات إسرائيلية على غزة وتحركات عربية وإسلامية رفضًا لقرارات ضم الضفة,United States,20260211T084500Z,https://arabic.euronews.com/2026/02/11/six-palestinians-killed-in-israeli-airstrikes-on-gaza-arab-and-islamic-movements-reject-a
İsrail askerlerinin işgal altındaki Batı Şeriada düzenlediği baskınlarda 4 Filistinli yaralandı,Turkey,20260213T113000Z,https://www.haberler.com/guncel/israil-ordusu-bati-seria-da-baskinlar-duzenledi-4-filistinli-yaralandi-19563750-haberi/
İsrail askerlerinin işgal altındaki Batı Şeriada düzenlediği baskınlarda 4 Filistinli yaralandı,Turkey,20260213T113000Z,http://www.haberler.com/guncel/israil-ordusu-bati-seria-da-baskinlar-duzenledi-4-filistinli-yaralandi-19563750-haberi/
"İsrail ordusu , Gazzede Filistinlilere ait yapıları patlatarak yıkmaya devam ediyor",Turkey,20260213T114500Z,https://www.aa.com.tr/tr/dunya/israil-ordusu-gazze-de-filistinlilere-ait-yapilari-patlatarak-yikmaya-devam-ediyor/3828958
"Türkiye ve 7 ülkeden , soykırımcı İsraile kınama",Turkey,20260209T114500Z,https://www.bursahakimiyet.com.tr/gundem/turkiye-ve-7-ulkeden-soykirimci-israil-e-kinama-1574445
Batı Şeriada İsrail ordusunun açtığı ateşle bir Filistinli ağır yaralandı,Turkey,20260202T214500Z,http://www.haberler.com/guncel/israil-ordusunun-atesiyle-bir-filistinli-agir-yaralandi-19530526-haberi/
Batı Şeriada İsrail ordusunun açtığı ateşle bir Filistinli ağır yaralandı,Turkey,20260202T214500Z,https://www.haberler.com/guncel/israil-ordusunun-atesiyle-bir-filistinli-agir-yaralandi-19530526-haberi/
What is the two - state solution to the Israel - Palestinian conflict ? ,Singapore,20260213T081500Z,https://www.asiaone.com:443/world/what-two-state-solution-israel-palestinian-conflict
İsrailden kalleş saldırı ! Şehit düştü,Turkey,20260216T190000Z,https://www.yeniakit.com.tr/haber/israilden-kalles-saldiri-sehit-dustu-1983540.html
Trumptan İsrail Uyarısı !  Desteklemiyorum  ,Turkey,20260211T084500Z,https://beyazgazete.com/haber/2026/2/11/trump-tan-israil-uyarisi-desteklemiyorum-7171060.html
"Trump , İsrailin Batı Şeriayı ilhak etmeye yönelik adımlarına karşı olduğunu söyledi",Turkey,20260210T231500Z,http://www.haberler.com/guncel/trump-bati-seria-nin-il-hakkini-desteklemiyor-19556301-haberi/
Filistin Kilise İşleri Yüksek Komitesi : İsraillilerin saldırıları Batı Şeriadaki Hristiyan varlığını tehdit ediyor,Turkey,20260201T190000Z,http://www.haberler.com/guncel/filistin-kilisesi-nden-israil-e-sert-uyari-hristiyan-varligi-tehdit-altinda-19526363-haberi/
Filistin Kilise İşleri Yüksek Komitesi : İsraillilerin saldırıları Batı Şeriadaki Hristiyan varlığını tehdit ediyor,Turkey,20260201T190000Z,https://www.haberler.com/guncel/filistin-kilisesi-nden-israil-e-sert-uyari-hristiyan-varligi-tehdit-altinda-19526363-haberi/
İsveç  te İsrail protestosu :  Batı Şerianın ilhakına hayır  ,Turkey,20260214T181500Z,https://www.evrensel.net/haber/5970707/isvecte-israil-protestosu-bati-serianin-ilhakina-hayir
以色列 ， 发动空袭 ！ 金价震荡,China,20260216T040000Z,https://www.nbd.com.cn/articles/2026-02-16/4263832.html
  Batı Şerianın ilhakını desteklemiyorum  ,Turkey,20260210T230000Z,https://www.haberturk.com/bati-seria-nin-ilhakini-desteklemiyorum-3860831
"Türkiye ve 7 ülkeden , İsrailin Batı Şeriadaki  denetim ve kontrol faaliyetlerini  artırma kararına kınama",Turkey,20260209T114500Z,https://www.aa.com.tr/tr/dunya/turkiye-ve-7-ulkeden-israilin-bati-seriadaki-denetim-ve-kontrol-faaliyetlerini-artirma-kararina-kinama/3824709
Türkiye ve 7 ülkeden İsraile kınama,Turkey,20260209T111500Z,https://www.haber7.com/guncel/haber/3602936-turkiye-ve-7-ulkeden-israile-kinama
Türkiye ve 7 ülkeden İsraile  en glü  cevap ! ,Turkey,20260209T114500Z,https://www.haber7.com/guncel/haber/3602936-turkiye-ve-7-ulkeden-israile-en-guclu-cevap
"Türkiye ve 7 ülkeden , İsraile kınama kararı",Turkey,20260209T124500Z,https://www.sabah.com.tr/gundem/2026/02/09/turkiye-ve-7-ulkeden-israile-kinama-karari
İsrailden skandal adım ! Trumptan son dakika açıklaması ! Kararını dünyaya ilan etti,Turkey,20260211T061500Z,https://www.haber7.com/dunya/haber/3603397-israilden-skandal-adim-trumptan-son-dakika-aciklamasi-kararini-dunyaya-ilan-etti
"Filistinli uzmanlara göre , İsrail , anlaşmaları hiçe sayarak Batı Şeriada yeni bir statükoyu dayatıyor",Turkey,20260209T111500Z,http://www.haberler.com/guncel/filistinli-uzmanlara-gore-israil-anlasmalari-hice-19551572-haberi/
العكلوك يدعو لتفعيل شبكة الأمان المالية العربية لتلبية احتياجات الحكومة الفلسطينية,Egypt,20260205T161500Z,https://www.shorouknews.com/news/view.aspx?cdate=05022026&id=f0f80239-0787-4e76-b6ef-76cbaf298148
Bursada 14 yaşındaki ehliyetsiz sürücü park halindeki araçlara çarptı : 4 gencin durumu kritik,Turkey,20260207T160000Z,https://www.etikhaber.com/bursada-14-yasindaki-ehliyetsiz-surucu-park-halindeki-araclara-carpti-4-gencin-durumu-kritik
"7 ülkeden , İsrailin Batı Şeriadaki  denetim ve kontrol faaliyetlerini  artırma kararına kınama",Turkey,20260209T164500Z,https://www.haksozhaber.net/7-ulkeden-israilin-bati-seriadaki-denetim-ve-kontrol-faaliyetlerini-artirma-kararina-199970h.htm
巴勒斯坦 ： 以土地新规构成对巴领土的  事实吞并 _ 中国网,China,20260215T190000Z,http://news.china.com.cn/2026-02/16/content_118336165.shtml
"Filistin , ateşkesin uygulanması için İsraile uluslararası baskı yapılması çağrısında bulundu",Turkey,20260216T220000Z,http://www.haberler.com/guncel/filistin-basbakani-gazze-de-ateskes-icin-uluslararasi-destek-cagrisinda-bulundu-19574276-haberi/
"Trump , İsrailin Batı Şeriayı ilhak etmeye yönelik adımlarına karşı olduğunu söyledi",Turkey,20260211T120000Z,https://www.haksozhaber.net/trump-israilin-bati-seriayi-ilhak-etmeye-yonelik-adimlarina-karsi-oldugunu-soyledi-200046h.htm
"Filistin topraklarını gasbeden İsrailliler , Nablusta bazıları 70 yıllık olan zeytin ağaçlarını kesti",Turkey,20260207T101500Z,https://www.haberler.com/guncel/israil-nablus-ta-filistinlilere-ait-zeytin-agaclarini-kesti-19547371-haberi/
"Filistin topraklarını gasbeden İsrailliler , Nablusta bazıları 70 yıllık olan zeytin ağaçlarını kesti",Turkey,20260207T101500Z,http://www.haberler.com/guncel/israil-nablus-ta-filistinlilere-ait-zeytin-agaclarini-kesti-19547371-haberi/
"  İsrail , anlaşmaları hiçe sayarak Batı Şeriada yeni bir statükoyu dayatıyor  ",Turkey,20260209T164500Z,https://www.haksozhaber.net/israil-anlasmalari-hice-sayarak-bati-seriada-yeni-bir-statukoyu-dayatiyor-199969h.htm
  Gaza is part of the Land of Israel : PA livid over Strock remarks,Israel,20260204T003000Z,https://www.israelnationalnews.com/news/421922
İsrail devlet televizyonu : Batı Şeriada  Yahudi terörü  vakaları 2026 başından bu yana arttı,Turkey,20260209T133000Z,https://www.haberler.com/guncel/bati-seria-da-yahudi-teroru-artiyor-filistinlilere-yonelik-saldirilar-siddetlendi-19552066-haberi/
Gaza  : la Chine soppose aux annexions  ; rejet dune plainte en Allemagne,France,20260212T170000Z,https://www.la-croix.com/international/gaza-jeudi-1e-fevrier-israel-resume-jour-conflit-israelo-palestinien-bilan-aujourdhui-20260212
الرئيس الفلسطيني : خروقات الاحتلال تهدد استدامة اتفاق غزة وتقوض تنفيذ مرحلته الثانية بشكل كامل,Egypt,20260214T121500Z,https://www.shorouknews.com/news/view.aspx?cdate=14022026&id=43f017b5-1b06-4ea5-8ef4-519afde95f7f
"İsrail , Batı Şeriada gece düzenlediği baskınlarda 3 Filistinliyi gözaltına aldı",Turkey,20260207T110000Z,https://www.haberler.com/guncel/israil-ordusunun-bati-seria-ya-duzenledigi-baskinlar-devam-ediyor-19547541-haberi/
"İsrail , Batı Şeriada gece düzenlediği baskınlarda 3 Filistinliyi gözaltına aldı",Turkey,20260207T110000Z,http://www.haberler.com/guncel/israil-ordusunun-bati-seria-ya-duzenledigi-baskinlar-devam-ediyor-19547541-haberi/
Filistin Direniş Ekonomisi yayımlandı : Toprakla kurulan direnişin hikâyesi,Turkey,20260206T230000Z,https://bianet.org/yazi/filistin-direnis-ekonomisi-yayimlandi-toprakla-kurulan-direnisin-hikayesi-316368
国际社会多方谴责以色列决定加强控制约旦河西岸 - 华侨网,China,20260210T200000Z,https://www.chinesepress.com/archives/124961
"Umreden dönen Filistinli Caafra , evini İsrail tarafından yıkılmış halde buldu",Turkey,20260203T200000Z,http://www.haberler.com/guncel/umre-den-donunce-evini-yikilmis-buldu-19534668-haberi/
BM raportörü de isyan etti : İsrail ateşkese rağmen Gazzede 500 kişiyi öldürdü,Turkey,20260203T221500Z,https://www.yeniakit.com.tr/haber/bm-de-isyan-etti-israil-ateskese-ragmen-gazzede-500-kisiyi-oldurdu-1980966.html
معهد فلسطين : الضفة الغربية تواجه حربًا صامتة تقودها حكومة مستوطنين بدعم الجيش الإسرائيلي,Egypt,20260202T090000Z,https://www.dostor.org/5404530
İsrailin Batı Şeriaya Yönelik Saldırılarında 1 Filistinli Hayatını Kaybetti,Turkey,20260204T081500Z,https://www.haberler.com/guncel/israil-guclerinin-eriha-daki-saldirilarinda-1-filistinli-oldu-3-filistinli-yaralandi-19535695-haberi/
İsrailin Batı Şeriaya Yönelik Saldırılarında 1 Filistinli Hayatını Kaybetti,Turkey,20260204T081500Z,http://www.haberler.com/guncel/israil-guclerinin-eriha-daki-saldirilarinda-1-filistinli-oldu-3-filistinli-yaralandi-19535695-haberi/
ما هو مصير حماس ؟ ,Israel,20260210T001500Z,https://www.addustour.com/articles/1547419-%D9%85%D8%A7-%D9%87%D9%88-%D9%85%D8%B5%D9%8A%D8%B1-%D8%AD%D9%85%D8%A7%D8%B3%D8%9F
巴勒斯坦总理 ： 以色列持续违反停火协议 ！ 巴方超45亿美元资金被扣押 ， 政府财政收入损失约70 % ,China,20260214T160000Z,https://www.nbd.com.cn/articles/2026-02-14/4263408.html
Filistinden İsrailin işgal altındaki Batı Şerianın ilhakının önünü açacak kararlarına sert tepki,Turkey,20260208T193000Z,https://www.haberler.com/guncel/filistin-yonetiminden-israil-in-bati-seria-daki-genisleme-kararlarina-sert-tepki-19550378-haberi/
Filistinden İsrailin işgal altındaki Batı Şerianın ilhakının önünü açacak kararlarına sert tepki,Turkey,20260208T193000Z,http://www.haberler.com/guncel/filistin-yonetiminden-israil-in-bati-seria-daki-genisleme-kararlarina-sert-tepki-19550378-haberi/
"Filistin , ateşkesin uygulanması için İsraile uluslararası baskı yapılması çağrısında bulundu",Turkey,20260216T230000Z,https://www.trthaber.com/haber/dunya/filistin-ateskesin-uygulanmasi-icin-israile-uluslararasi-baski-yapilmasi-cagrisinda-bulundu-934642.html
رئيس وزراء فلسطين : سياسات إسرائيل في الضفة وغزة تهدد حل الدولتين,Egypt,20260214T101500Z,https://www.dostor.org/5419570
مباشر - تصعيد إسرائيلي مستمر في قطاع غزة .. وترقب لاجتماع مجلس السلام الخميس المقبل,United States,20260216T084500Z,https://arabic.euronews.com/2026/02/16/israeli-escalation-continues-in-the-gaza-strip-and-anticipation-surrounds-the-peace-cou
Cisjordanie : lUE rappelle à Israël que  lannexion est illégale en droit international  après les mesures prises pour étendre son contrôle sur le territoire palestinien,France,20260209T220000Z,https://www.lemonde.fr/international/article/2026/02/09/cisjordanie-l-ue-rappelle-a-israel-que-l-annexion-est-illegale-en-droit-international-apres-les-mesures-prises-pour-etendre-son-controle-sur-le-territoire-palestinien_6666064_3210.html
Haaretz : İsrail güvenlik kabinesi Batı Şerianın ilhakının önünü açacak bir dizi kararı onayladı,Turkey,20260208T170000Z,http://www.haberler.com/guncel/israil-guvenlik-kabinesi-bati-seria-da-filistin-kontrolundeki-bolgelerde-mudahaleleri-artirma-karari-19550146-haberi/
"İsrail , işgal altındaki Batı Şeriada Filistinlilere ait 15 ev için inşaatı durdurma emri verdi",Turkey,20260216T143000Z,http://www.haberler.com/guncel/israil-gucleri-bati-seria-da-filistinli-konutlari-yikmaya-devam-ediyor-19573104-haberi/
Israeli minister says Netanyahu new measures  de facto sovereignty  over West Bank,Syria,20260212T140000Z,https://www.globalsecurity.org/military/library/news/2026/02/mil-260210-presstv03.htm
بقيمة تجاوزت 27 مليون دولار .. اليابان تدعم برنامج التعافي الطارئ في فلسطين – تلفزيون الفجر,Israel,20260216T134500Z,https://alfajertv.com/news/palnews/720027.html
Abbas i Oslo : Tostatsløsningen under hardt press,Norway,20260211T121500Z,https://www.dagsavisen.no/nyheter/forsker-om-tostatslosningen-i-midtosten-mindre-sannsynlig-enn-noensinne/10197738
পশ্চিম তীরে নিয়ন্ত্রণ বাড়ানোর তৎপরতা ইসরায়েলের,Bangladesh,20260211T040000Z,https://www.arthosuchak.com/archives/947703/%E0%A6%AA%E0%A6%B6%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%AE-%E0%A6%A4%E0%A7%80%E0%A6%B0%E0%A7%87-%E0%A6%A8%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%A8%E0%A7%8D%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%A3-%E0%A6%AC/
Indonézia akár 8 ezer katonát is Gázába vezényelne,Hungary,20260210T231500Z,https://privatbankar.hu/cikkek/nemzetkozi/indonezia-akar-8-ezer-katonat-is-gazaba-vezenyelne.html
Two Brits are kicked out of India for  putting up  Free Palestine  stickers  ,United Kingdom,20260204T120000Z,https://www.dailymail.co.uk/news/article-15526691/Two-Brits-kicked-India-putting-Free-Palestine-stickers.html
Hamastan İsraile sert tepki : Gazzede ihlaller sona ermedi,Turkey,20260208T151500Z,https://www.sabah.com.tr/dunya/hamastan-israile-sert-tepki-gazzede-ihlaller-sona-ermedi-7520100
Hamastan silahsızlandırma planına itiraz : Filistin halkını savunmasız bırakır,Turkey,20260208T110000Z,https://www.hurriyet.com.tr/dunya/hamastan-silahsizlandirma-planina-itiraz-filistin-halkini-savunmasiz-birakir-43103184
"İsrail , ateşkese rağmen Gazzeye hava ve topçu saldırıları düzenledi",Turkey,20260208T101500Z,https://www.konhaber.com/dunya/israil_ateskese_ragmen_gazze_ye_hava_ve_topcu_saldirilari_duzenledi-1990856h
الرئاسة الفلسطينية : ادعاءات وزيرة الاستيطان الإسرائيلية بشأن غزة باطلة ولا أساس لها,Israel,20260203T150000Z,https://www.alwatanvoice.com/arabic/news/2026/02/03/1552379.html
"İnsan Hakları İzleme Örgütü , İsrailin Gazzedeki eylemlerini  soykırım , etnik temizlik  olarak nitelendirdi",Turkey,20260204T201500Z,https://www.trthaber.com/haber/dunya/insan-haklari-izleme-orgutu-israilin-gazzedeki-eylemlerini-soykirim-etnik-temizlik-olarak-nitelendirdi-933551.html
"İsrail ordusu , Batı Şeriada Filistinlilere ait bir ev ile tarım tesisini yıktı",Turkey,20260209T124500Z,https://www.haberler.com/guncel/israil-ordusu-bati-seria-da-filistinlilere-ait-ev-ve-tarim-tesisi-yikti-19551915-haberi/
"İsrail ordusu , Batı Şeriada Filistinlilere ait bir ev ile tarım tesisini yıktı",Turkey,20260209T124500Z,http://www.haberler.com/guncel/israil-ordusu-bati-seria-da-filistinlilere-ait-ev-ve-tarim-tesisi-yikti-19551915-haberi/
British Museum removes  Palestine  from ancient Middle East displays,United Kingdom,20260215T110000Z,https://www.standard.co.uk/news/uk/british-museum-palestine-middle-east-displays-b1271100.html
"Call It What It Is : Judea , Samaria , and Gaza - not  the West Bank  ",Israel,20260208T180000Z,https://www.israelnationalnews.com/news/422120
القاهرة : اجتماع عربي طارئ يدعو ترامب لمنع ضمّ الضفة الغربية,Israel,20260212T094500Z,http://zamnpress.com/news/140427
حركة فتح : نشكر مصر على مواقفها المشرفة لدعم القضية الفلسطينية وعلاج مصابي غزة,Egypt,20260212T161500Z,https://www.dostor.org/5417935
"Filistinin BM Temsilcisi , uluslararası toplumu Gazzede kalıcı ateşkes için harekete geçmeye çağırdı",Turkey,20260203T003000Z,https://www.haberler.com/guncel/filistin-yonetimi-kalici-ateskes-ve-siyasi-cozum-talep-etti-19530690-haberi/
Oslonun mirası : Fiili ilhak ve boyun eğdirme için uluslararası yetki,Turkey,20260216T193000Z,https://www.haksozhaber.net/oslonun-mirasi-fiili-ilhak-ve-boyun-egdirme-icin-uluslararasi-yetki-200283h.htm
Kuruc . info - A zsidó terrorállam kitiltotta a palesztin területekről az Orvosok Határok Nélkül segélyszervezetet,Hungary,20260201T221500Z,https://kuruc.info/r/67/297850/
نائب الرئيس الفلسطيني : الاستنكار لم يعد كافيا ونطالب بإجراءات رادعة ضد إسرائيل,Egypt,20260210T170000Z,https://www.shorouknews.com/news/view.aspx?cdate=10022026&id=27403933-1286-4545-b4d0-a6c0324eb393
İsrailin Gazzeye saldırılarında can kaybı 8 artarak 71 bin 803  e yükseldi,Turkey,20260203T131500Z,https://www.aa.com.tr/tr/dunya/israilin-gazzeye-saldirilarinda-can-kaybi-8-artarak-71-bin-803e-yukseldi/3818879
UK condemns Israel West Bank control grab as US reiterates annexation opposition,Israel,20260210T104500Z,https://www.middleeasteye.net/news/uk-us-oppose-israeli-annexation-occupied-west-bank-amid-growing-outcry
"Almanya , İngiltere ve İsveç  te on binler Filistine destek verdi",Turkey,20260201T124500Z,https://www.risalehaber.com/almanya-ingiltere-ve-isvecte-on-binler-filistine-destek-verdi-450492h.htm
الجبهة الشعبية لتحرير فلسطين تحذر من التقسيم وتدعو إلى وحدة وطنية شاملة,Egypt,20260206T190000Z,https://www.dostor.org/5410485
El - Bergusi işgal rejiminin planlarına karşı ulusal mücadele programı belirlenmesini istedi,Turkey,20260215T151500Z,https://www.haksozhaber.net/el-bergusi-isgal-rejiminin-planlarina-karsi-ulusal-mucadele-programi-belirlenmesini--200227h.htm
فيديو .. متحدث فتح : ثبات موقف مصر وصمود الفلسطينيين أسقطا مشروع الاحتلال,Egypt,20260212T120000Z,https://www.shorouknews.com/news/view.aspx?cdate=12022026&id=58fc9c34-7748-48b1-b557-06d70de98a11
ملف الضفة الغربية : كيف نتصرف أردنياً ؟ ,Israel,20260216T214500Z,https://www.addustour.com/articles/1549082-%D9%85%D9%84%D9%81-%D8%A7%D9%84%D8%B6%D9%81%D8%A9-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A%D8%A9-%D9%83%D9%8A%D9%81-%D9%86%D8%AA%D8%B5%D8%B1%D9%81-%D8%A3%D8%B1%D8%AF%D9%86%D9%8A%D8%A7%D9%8B%D8%9F
الشروف : الدعم الإقليمي لمصر والأردن ساهم في تثبيت الفلسطينيين بأرضهم,Egypt,20260202T224500Z,https://www.dostor.org/5405746
"İsrail , ateşkese rağmen Gazzeye hava ve topçu saldırıları düzenledi",Turkey,20260208T114500Z,https://www.internethaber.com/israil-ateskese-ragmen-gazzeye-hava-ve-topcu-saldirilari-duzenledi-2430328h.htm
رئيس الهيئة الدولية للدفاع عن فلسطين : إسرائيل تريد استبدال القانون الدولي بشريعة الغاب,Egypt,20260211T094500Z,https://www.shorouknews.com/news/view.aspx?cdate=11022026&id=0ce304ee-39fe-435c-b69e-4f244c1eb9b7
مدير مركز المتوسط للدراسات الإقليمية : إسرائيل ترفض مبدأ الدولة الفلسطينية,Egypt,20260205T220000Z,https://www.elwatannews.com/news/details/8219937
Haaretz : İsrail güvenlik kabinesi Batı Şerianın ilhakının önünü açacak bir dizi kararı onayladı,Turkey,20260208T170000Z,https://www.aa.com.tr/tr/dunya/haaretz-israil-guvenlik-kabinesi-bati-serianin-ilhakinin-onunu-acacak-bir-dizi-karari-onayladi/3824106
موقع بكرا - الرئاسة الفلسطينية : تصريحات أوريت ستروك عن غزة  باطلة  وتخالف قرارات الأمم المتحدة,Israel,20260204T004500Z,https://bokra.net/Article-1587599
الأمم المتحدة : الضفة الغربية شهدت أعلى نسبة تهجير في يناير,Egypt,20260206T051500Z,https://www.shorouknews.com/news/view.aspx?cdate=06022026&id=172fdd0f-17c1-4d68-aaac-7e37b0f9d309
